id,string_id,title,URL,rela_link,city,date,source
606,Job_0606,"Technical Program Manager, Ads Measurements",https://www.indeed.com/rc/clk?jk=b9fb00892cc601db&fccid=1639254ea84748b5&vjs=3,/Job_pages/606_2021-05-11,"Seattle, WA 98109",2021-05-11,Indeed.com 
607,Job_0607,"Senior Systems Software Engineer, ATG",https://www.indeed.com/rc/clk?jk=501563544cacb3ba&fccid=c267f29f0f85e8b8&vjs=3,/Job_pages/607_2021-05-11,"Hillsboro, OR 97124",2021-05-11,Indeed.com 
608,Job_0608,Entry-Level Systems Engineer,https://www.indeed.com/rc/clk?jk=78b57a1a9ff75068&fccid=382dee2cfe0ba124&vjs=3,/Job_pages/608_2021-05-11,"Scottsdale, AZ 85257",2021-05-11,Indeed.com 
609,Job_0609,Full Stack Engineer,https://www.indeed.com/rc/clk?jk=f61d6d5d8f8a5d3c&fccid=3e263cf17592f3f5&vjs=3,/Job_pages/609_2021-05-11,"Sofia, NM",2021-05-11,Indeed.com 
610,Job_0610,Cloud Foundry Architect,https://www.indeed.com/rc/clk?jk=2558c59f02f13f5c&fccid=105ecfd0283f415f&vjs=3,/Job_pages/610_2021-05-11,"Atlanta, GA 30328",2021-05-11,Indeed.com 
611,Job_0611,Research Associate,https://www.indeed.com/rc/clk?jk=8fd5e45df6c39aa6&fccid=dd6ff7cf2fa06fa5&vjs=3,/Job_pages/611_2021-05-11,"College Station, TX",2021-05-11,Indeed.com 
612,Job_0612,AI Scientist,https://www.indeed.com/rc/clk?jk=e8846e7fb9d231ab&fccid=decae6285ce1ba02&vjs=3,/Job_pages/612_2021-05-11,"College Station, TX 77845",2021-05-11,Indeed.com 
613,Job_0613, Clinical Informatics Developer Research,https://www.indeed.com/rc/clk?jk=9fd02a6a25af759f&fccid=ffdf68a7a61343e5&vjs=3,/Job_pages/613_2021-05-11,"San Diego, CA 92121",2021-05-11,Indeed.com 
614,Job_0614, 8831900 RMCS,https://www.indeed.com/rc/clk?jk=250962506c0cb8b9&fccid=105ecfd0283f415f&vjs=3,/Job_pages/614_2021-05-11,"Lincolnshire, IL",2021-05-11,Indeed.com 
615,Job_0615,"Senior Fellow, Technology and Architecture, Office of the CTO",https://www.indeed.com/rc/clk?jk=e53c633b222a25bb&fccid=e15d9e27876d9dc3&vjs=3,/Job_pages/615_2021-05-11,"Redwood City, CA 94065",2021-05-11,Indeed.com 
616,Job_0616,Product Manager- Artificial Intelligence/Machine Learning -Remote,https://www.indeed.com/rc/clk?jk=d86af99f57324356&fccid=dacddaa4d49537d8&vjs=3,/Job_pages/616_2021-05-11,"Boca Raton, FL",2021-05-11,Indeed.com 
617,Job_0617," VP, Global Customer Engineering San Jose",https://www.indeed.com/rc/clk?jk=d9ff8c4d4d743419&fccid=be240c643a8631c5&vjs=3,/Job_pages/617_2021-05-11,"San Jose, CA",2021-05-11,Indeed.com 
618,Job_0618,Systems Engineering Program Lead,https://www.indeed.com/rc/clk?jk=fc52e02d4b57a20b&fccid=f1374be6a45f4b8a&vjs=3,/Job_pages/618_2021-05-11,"Hillsboro, OR 97124",2021-05-11,Indeed.com 
619,Job_0619,JavaScript Front End Developer,https://www.indeed.com/rc/clk?jk=5df37c48aa2f67e0&fccid=0481836ada26d3b4&vjs=3,/Job_pages/619_2021-05-11,"Sunnyvale, CA",2021-05-11,Indeed.com 
620,Job_0620,Tenured/Tenure Track: Open Rank,https://www.indeed.com/rc/clk?jk=2e3b59ffd2f4ff23&fccid=dd6ff7cf2fa06fa5&vjs=3,/Job_pages/620_2021-05-11,"College Station, TX",2021-05-11,Indeed.com 
621,Job_0621,Business Analyst,https://www.indeed.com/rc/clk?jk=8943d4a3e5c2fe89&fccid=810178099fb1fcbc&vjs=3,/Job_pages/621_2021-05-11,"Bentonville, AR 72712",2021-05-11,Indeed.com 
622,Job_0622,"Director, Financial Planning & Analysis-Healthcare",https://www.indeed.com/rc/clk?jk=9cce0a6c2ce3e245&fccid=70a7f49a5b57c331&vjs=3,/Job_pages/622_2021-05-11,"Burlington, MA",2021-05-11,Indeed.com 
623,Job_0623,Senior Revenue Accountant,https://www.indeed.com/rc/clk?jk=48ce7b09d1b721ee&fccid=c267f29f0f85e8b8&vjs=3,/Job_pages/623_2021-05-11,"Santa Clara, CA",2021-05-11,Indeed.com 
624,Job_0624,GM International Operations,https://www.indeed.com/rc/clk?jk=cd411545f29ce1ee&fccid=9f156dd45bd33047&vjs=3,/Job_pages/624_2021-05-11,"Palo Alto, CA",2021-05-11,Indeed.com 
625,Job_0625,Quantitative Researcher,https://www.indeed.com/rc/clk?jk=cd426d5f89811d0a&fccid=28eefc5b86560831&vjs=3,/Job_pages/625_2021-05-11,"San Francisco, CA",2021-05-11,Indeed.com 
626,Job_0626,AI Research Scientist – Machine Learning & eXplainable Artificial Intelligence (XAI),https://www.indeed.com/rc/clk?jk=dfa946c5291f722a&fccid=a2faf1301ac6ad4b&vjs=3,/Job_pages/626_2021-05-11,"Sunnyvale, CA 94085",2021-05-11,Indeed.com 
627,Job_0627,Cloud Software Engineers/Architects,https://www.indeed.com/rc/clk?jk=0c37c20c5fe6f9d9&fccid=f1374be6a45f4b8a&vjs=3,/Job_pages/627_2021-05-11,"Chandler, AZ 85226",2021-05-11,Indeed.com 
628,Job_0628,Cloud Solutions Engineering Undergraduate Intern,https://www.indeed.com/rc/clk?jk=a61a94cb35462c98&fccid=f1374be6a45f4b8a&vjs=3,/Job_pages/628_2021-05-11,"Hillsboro, OR 97124",2021-05-11,Indeed.com 
629,Job_0629,"PIT-UN Postdoc Researcher School of Information University of California, Berkeley",https://www.indeed.com/rc/clk?jk=388b5c36b31d1ce3&fccid=db52f1353185d77b&vjs=3,/Job_pages/629_2021-05-11,"Berkeley, CA 94720",2021-05-11,Indeed.com 
630,Job_0630,Advanced Business Systems Specialist,https://www.indeed.com/rc/clk?jk=6a8391f5f7add688&fccid=382dee2cfe0ba124&vjs=3,/Job_pages/630_2021-05-11,"Taunton, MA 02780",2021-05-11,Indeed.com 
631,Job_0631,Earth-System Modeling Scientist,https://www.indeed.com/rc/clk?jk=be775bc8cae6fa0c&fccid=58c52d580682c6ce&vjs=3,/Job_pages/631_2021-05-11,"Los Alamos, NM",2021-05-11,Indeed.com 
632,Job_0632,Senior Product Manager,https://www.indeed.com/rc/clk?jk=d6e7d00a637ac4a8&fccid=f7029f63fe5c906e&vjs=3,/Job_pages/632_2021-05-11,"Denver, CO 80202",2021-05-11,Indeed.com 
633,Job_0633,Senior Program Manager,https://www.indeed.com/rc/clk?jk=cc7b37b69994d8bc&fccid=734cb5a01ee60f80&vjs=3,/Job_pages/633_2021-05-11,"Sunnyvale, CA 94085",2021-05-11,Indeed.com 
634,Job_0634,Senior Tools Development Engineer,https://www.indeed.com/rc/clk?jk=251a6fc5ca2a26b5&fccid=216eb700022de6f6&vjs=3,/Job_pages/634_2021-05-11,"San Jose, CA 95002",2021-05-11,Indeed.com 
635,Job_0635,Thermal Engineer,https://www.indeed.com/rc/clk?jk=c201be1484bc50fd&fccid=f1374be6a45f4b8a&vjs=3,/Job_pages/635_2021-05-11,"Phoenix, AZ 85018",2021-05-11,Indeed.com 
636,Job_0636,Machine Learning Engineer,https://www.indeed.com/rc/clk?jk=d41cf38dd46adfef&fccid=f6375ca027a4e066&vjs=3,/Job_pages/636_2021-05-11,"Sapulpa, OK 74066",2021-05-11,Indeed.com 
637,Job_0637,Instructional Designer,https://www.indeed.com/rc/clk?jk=cd73aec936575146&fccid=2d27a79a723f85a0&vjs=3,/Job_pages/637_2021-05-11,Remote,2021-05-11,Indeed.com 
638,Job_0638,Machine Learning Scientist / Engineer (ICLR 2021),https://www.indeed.com/rc/clk?jk=2e037eec1361a830&fccid=c1099851e9794854&vjs=3,/Job_pages/638_2021-05-11,"Santa Clara Valley, CA 95014",2021-05-11,Indeed.com 
639,Job_0639, Security Lead Omniverse,https://www.indeed.com/rc/clk?jk=3fdaa3455fdff311&fccid=c267f29f0f85e8b8&vjs=3,/Job_pages/639_2021-05-11,California,2021-05-11,Indeed.com 
640,Job_0640,Scrum Master (Remote),https://www.indeed.com/rc/clk?jk=074d876ec03af4c7&fccid=21e825c429eeb178&vjs=3,/Job_pages/640_2021-05-11,"Chicago, IL 60607",2021-05-11,Indeed.com 
641,Job_0641,Vice President of Product,https://www.indeed.com/rc/clk?jk=53ff172ac6520613&fccid=206df618a074cc72&vjs=3,/Job_pages/641_2021-05-11,"San Diego, CA",2021-05-11,Indeed.com 
642,Job_0642,Machine Learning / Artificial Intelligence Engineer,https://www.indeed.com/rc/clk?jk=9b1c79fb8b5f4a25&fccid=ff9c309894d20fd5&vjs=3,/Job_pages/642_2021-05-11,"Houston, TX 77040",2021-05-11,Indeed.com 
643,Job_0643,Systems Engineer Intern,https://www.indeed.com/rc/clk?jk=91addad3bae28f91&fccid=2f1803f307dd3a6a&vjs=3,/Job_pages/643_2021-05-11,"Boston, MA 02210",2021-05-11,Indeed.com 
644,Job_0644,Audit & Assurance Senior Assistant,https://www.indeed.com/rc/clk?jk=c7bffb2b8d8633f8&fccid=9e215d88a6b33622&vjs=3,/Job_pages/644_2021-05-11,"Birmingham, AL 35203",2021-05-11,Indeed.com 
645,Job_0645,DFT Engineer,https://www.indeed.com/rc/clk?jk=f1187c7ba08870f0&fccid=f1374be6a45f4b8a&vjs=3,/Job_pages/645_2021-05-11,"Santa Clara, CA 95052",2021-05-11,Indeed.com 
646,Job_0646,Graduate Software Developer,https://www.indeed.com/rc/clk?jk=47413e2bf5512c19&fccid=c7e9f79e17159358&vjs=3,/Job_pages/646_2021-05-11,"Glasgow, OR",2021-05-11,Indeed.com 
647,Job_0647,Quality Assurance,https://www.indeed.com/rc/clk?jk=087154de63e2f2ce&fccid=3d4b96235681d280&vjs=3,/Job_pages/647_2021-05-11,"Raleigh, NC",2021-05-11,Indeed.com 
648,Job_0648,RPA Developer,https://www.indeed.com/rc/clk?jk=9c314c221a554eff&fccid=105ecfd0283f415f&vjs=3,/Job_pages/648_2021-05-11,"St. Louis, MO",2021-05-11,Indeed.com 
649,Job_0649, AI/ML Senior Human Factors Researcher,https://www.indeed.com/rc/clk?jk=bc9b427d83cb18b8&fccid=c1099851e9794854&vjs=3,/Job_pages/649_2021-05-11,"Seattle, WA",2021-05-11,Indeed.com 
650,Job_0650, Application Consultant SAP S4HANA L2,https://www.indeed.com/rc/clk?jk=eee3703feb6f3df9&fccid=105ecfd0283f415f&vjs=3,/Job_pages/650_2021-05-11,"San Francisco, CA",2021-05-11,Indeed.com 
651,Job_0651,Gameplay Engineer,https://www.indeed.com/rc/clk?jk=7d609d5aa83056a6&fccid=3e8d2d69d6873f85&vjs=3,/Job_pages/651_2021-05-11,"Allen, TX",2021-05-11,Indeed.com 
652,Job_0652,HPC Software Engineer,https://www.indeed.com/rc/clk?jk=1d759736b854f77c&fccid=f1374be6a45f4b8a&vjs=3,/Job_pages/652_2021-05-11,"Hillsboro, OR 97124",2021-05-11,Indeed.com 
653,Job_0653,Engineering Apprentice,https://www.indeed.com/rc/clk?jk=8b343075ef45ecc8&fccid=aeb15e43a6800b9d&vjs=3,/Job_pages/653_2021-05-11,"Manassas, VA 20110",2021-05-11,Indeed.com 
654,Job_0654,"Scientist, Quantum",https://www.indeed.com/rc/clk?jk=4cf6504fcdab997c&fccid=863616e2a9258604&vjs=3,/Job_pages/654_2021-05-11,"Mountain View, CA 94043",2021-05-11,Indeed.com 
655,Job_0655,SQL Developer,https://www.indeed.com/rc/clk?jk=296fcaebb3259d77&fccid=105ecfd0283f415f&vjs=3,/Job_pages/655_2021-05-11,"Bala-Cynwyd, PA",2021-05-11,Indeed.com 
656,Job_0656,Artificial Intelligence Researcher,https://www.indeed.com/rc/clk?jk=2fdfdca6ead48696&fccid=a015205ad138ca75&vjs=3,/Job_pages/656_2021-05-11,"Lexington, MA",2021-05-11,Indeed.com 
657,Job_0657,Presales Consultant,https://www.indeed.com/rc/clk?jk=c9b1c3257f161c82&fccid=232d2677a5ec1087&vjs=3,/Job_pages/657_2021-05-11,Remote,2021-05-11,Indeed.com 
658,Job_0658,System Architect,https://www.indeed.com/rc/clk?jk=46956fd3ea06f5d0&fccid=dd09fe3b43125016&vjs=3,/Job_pages/658_2021-05-11,Texas,2021-05-11,Indeed.com 
659,Job_0659,Business Analysis,https://www.indeed.com/rc/clk?jk=112e363c7cd66cf5&fccid=105ecfd0283f415f&vjs=3,/Job_pages/659_2021-05-11,"Houston, TX",2021-05-11,Indeed.com 
660,Job_0660,"Software Engineer, Simulation, Autonomous Driving",https://www.indeed.com/rc/clk?jk=25ddd6284836449a&fccid=e490ccf806951166&vjs=3,/Job_pages/660_2021-05-11,"Los Altos, CA 94022",2021-05-11,Indeed.com 
661,Job_0661,Native Client Software Engineer,https://www.indeed.com/rc/clk?jk=c93cfae386b666d4&fccid=ee6807b900a9998d&vjs=3,/Job_pages/661_2021-05-11,"Seattle, WA",2021-05-11,Indeed.com 
662,Job_0662, Senior ML Engineer Search and Recommendation,https://www.indeed.com/rc/clk?jk=37329163e6764a4b&fccid=b674970ec6e0b33d&vjs=3,/Job_pages/662_2021-05-11,"San Francisco, CA",2021-05-11,Indeed.com 
663,Job_0663,Researcher – Deep Learning (Vision Language Intelligence) – Microsoft Research,https://www.indeed.com/rc/clk?jk=d75538f91c49d691&fccid=734cb5a01ee60f80&vjs=3,/Job_pages/663_2021-05-11,"Redmond, WA 98052",2021-05-11,Indeed.com 
664,Job_0664,Contracts Counsel,https://www.indeed.com/rc/clk?jk=97930e5c4e3afb7d&fccid=ea5b883d84734bf8&vjs=3,/Job_pages/664_2021-05-11,"Salt Lake City, UT",2021-05-11,Indeed.com 
665,Job_0665,"Visiting Researcher, Artificial Intelligence (PhD)",https://www.indeed.com/rc/clk?jk=715cb53fb925acd4&fccid=1639254ea84748b5&vjs=3,/Job_pages/665_2021-05-11,"Boston, MA 02142",2021-05-11,Indeed.com 
666,Job_0666,Head of Manufacturing Site Information and Technology Systems,https://www.indeed.com/rc/clk?jk=fe95a37d28cdfd7f&fccid=ec34037a9c92d805&vjs=3,/Job_pages/666_2021-05-11,"Thousand Oaks, CA",2021-05-11,Indeed.com 
667,Job_0667, Application Consultant Database L2,https://www.indeed.com/rc/clk?jk=9810afd9793fcaa9&fccid=105ecfd0283f415f&vjs=3,/Job_pages/667_2021-05-11,"Township of Warren, NJ",2021-05-11,Indeed.com 
668,Job_0668,Undergraduate Co-op Program-Computer Science,https://www.indeed.com/rc/clk?jk=c6cc4485e2c6abaa&fccid=e9870e3159e9c6ac&vjs=3,/Job_pages/668_2021-05-11,"Washington, DC 20505",2021-05-11,Indeed.com 
669,Job_0669,Artificial intelligence / Machine Learning Engineer,https://www.indeed.com/rc/clk?jk=778ecd19841cb5c5&fccid=67014df0f8d8ef3d&vjs=3,/Job_pages/669_2021-05-11,"Sacramento, CA 95822",2021-05-11,Indeed.com 
670,Job_0670," Product Management, Workout Experience Internship SAN FRANCISCO, CAPRODUCT",https://www.indeed.com/rc/clk?jk=29c3ae14d8afb3fc&fccid=0376130dee20ed0f&vjs=3,/Job_pages/670_2021-05-11,"San Francisco, CA",2021-05-11,Indeed.com 
671,Job_0671," IT Director Cloud, Infrastructure and Operations",https://www.indeed.com/rc/clk?jk=e274da27963812bd&fccid=91076bd1538262d5&vjs=3,/Job_pages/671_2021-05-11,"The Woodlands, TX",2021-05-11,Indeed.com 
672,Job_0672,"Sales Development Representative (US, Remote)",https://www.indeed.com/rc/clk?jk=d064c4b2198f996a&fccid=71d9b918578c004a&vjs=3,/Job_pages/672_2021-05-11,New York State,2021-05-11,Indeed.com 
673,Job_0673,AI Research Engineer,https://www.indeed.com/rc/clk?jk=230a8e753ff3e9ce&fccid=5e6ed086be5ae8fc&vjs=3,/Job_pages/673_2021-05-11,"Miami, FL",2021-05-11,Indeed.com 
674,Job_0674,Field Technician Intern,https://www.indeed.com/rc/clk?jk=1cedf8dc4ea2f355&fccid=9a2328cccaf99c02&vjs=3,/Job_pages/674_2021-05-11,"Moffett Field, CA 94035",2021-05-11,Indeed.com 
675,Job_0675,Software Engineer,https://www.indeed.com/rc/clk?jk=9093f87b69bb1a2a&fccid=dfc44f3b8c44a6db&vjs=3,/Job_pages/675_2021-05-11,"Boxborough, MA",2021-05-11,Indeed.com 
676,Job_0676,Machine Learning Researcher,https://www.indeed.com/rc/clk?jk=5241f82a99506bb0&fccid=4e041af1d0af1bc8&vjs=3,/Job_pages/676_2021-05-11,"Annapolis Junction, MD 20701",2021-05-11,Indeed.com 
677,Job_0677, Manufacturing Operator Part-Time Schedules,https://www.indeed.com/rc/clk?jk=0979ffaacf5fdaa0&fccid=6a2e5a5f89491e88&vjs=3,/Job_pages/677_2021-05-11,"Essex Junction, VT",2021-05-11,Indeed.com 
678,Job_0678,Business Intelligence Developer Specialist,https://www.indeed.com/rc/clk?jk=3664fa41904e6a8f&fccid=9d894acda147ddfc&vjs=3,/Job_pages/678_2021-05-11,"San Antonio, TX 78249",2021-05-11,Indeed.com 
679,Job_0679,Information Designer,https://www.indeed.com/rc/clk?jk=a8aed942e9890ff8&fccid=788a7fd79eec1d60&vjs=3,/Job_pages/679_2021-05-11,"Ann Arbor, MI 48106",2021-05-11,Indeed.com 
680,Job_0680, Editor Part Time,https://www.indeed.com/rc/clk?jk=a31ca7170697b07d&fccid=d440534677583830&vjs=3,/Job_pages/680_2021-05-11,Remote,2021-05-11,Indeed.com 
681,Job_0681,"Assistant General Counsel, Global Technology",https://www.indeed.com/rc/clk?jk=fc3c6c918a1c3fb8&fccid=2c62e4de04b8f952&vjs=3,/Job_pages/681_2021-05-11,"Beaverton, OR",2021-05-11,Indeed.com 
682,Job_0682,"VP, Artificial Intelligence and Data",https://www.indeed.com/rc/clk?jk=8f759cde208e7931&fccid=04db25e6b7e2df67&vjs=3,/Job_pages/682_2021-05-11,"Seattle, WA",2021-05-11,Indeed.com 
683,Job_0683,"Technical Manager, Customer Support and Training",https://www.indeed.com/rc/clk?jk=5c10729249b27da0&fccid=b3fc015a7c99e39b&vjs=3,/Job_pages/683_2021-05-11,"Houston, TX",2021-05-11,Indeed.com 
684,Job_0684,Director of State Government Affairs,https://www.indeed.com/rc/clk?jk=6651e3c50243431c&fccid=be240c643a8631c5&vjs=3,/Job_pages/684_2021-05-11,"Boise, ID",2021-05-11,Indeed.com 
685,Job_0685, Graduate Sales Associate North America (San Francisco),https://www.indeed.com/rc/clk?jk=434cfdc7d959975e&fccid=31841269d7b4c0db&vjs=3,/Job_pages/685_2021-05-11,"San Francisco, CA",2021-05-11,Indeed.com 
686,Job_0686,Sr. Revenue Accountant,https://www.indeed.com/rc/clk?jk=87ce914d2dbe625e&fccid=ab744513af386474&vjs=3,/Job_pages/686_2021-05-11,"San Jose, CA 95134",2021-05-11,Indeed.com 
687,Job_0687, MD/ DO/ PA/ NP Phoenix AZ,https://www.indeed.com/rc/clk?jk=e29a792faa2423c8&fccid=8df4488334e66029&vjs=3,/Job_pages/687_2021-05-11,"Phoenix, AZ",2021-05-11,Indeed.com 
688,Job_0688,"Leadership Recruiter, Specialized SWE",https://www.indeed.com/rc/clk?jk=831fe8a2137f1861&fccid=1639254ea84748b5&vjs=3,/Job_pages/688_2021-05-11,"Sunnyvale, CA 94089",2021-05-11,Indeed.com 
689,Job_0689, Performance Architect New College Grad,https://www.indeed.com/rc/clk?jk=a2dfe4081c0dc14d&fccid=c267f29f0f85e8b8&vjs=3,/Job_pages/689_2021-05-11,"Santa Clara, CA",2021-05-11,Indeed.com 
690,Job_0690,Comcast Consultant with PickBasic,https://www.indeed.com/rc/clk?jk=c11de0b1311768eb&fccid=105ecfd0283f415f&vjs=3,/Job_pages/690_2021-05-11,"Atlanta, GA 30328",2021-05-11,Indeed.com 
691,Job_0691, Graphic Designer United States Publishing Team,https://www.indeed.com/rc/clk?jk=54844a1884c850fc&fccid=c3f709ea733e894a&vjs=3,/Job_pages/691_2021-05-11,Remote,2021-05-11,Indeed.com 
692,Job_0692,Software Engineer,https://www.indeed.com/rc/clk?jk=996f62c778241cd8&fccid=f1374be6a45f4b8a&vjs=3,/Job_pages/692_2021-05-11,"Phoenix, AZ 85018",2021-05-11,Indeed.com 
693,Job_0693,Senior Computational Scientist,https://www.indeed.com/rc/clk?jk=8a607d9c97436f5f&fccid=a9383e8362da1c50&vjs=3,/Job_pages/693_2021-05-11,"Portland, ME",2021-05-11,Indeed.com 
694,Job_0694,Data Scientist II,https://www.indeed.com/rc/clk?jk=d321f6f57709dc17&fccid=734cb5a01ee60f80&vjs=3,/Job_pages/694_2021-05-11,"Bellevue, WA",2021-05-11,Indeed.com 
695,Job_0695, Research Intern Microfluidics,https://www.indeed.com/rc/clk?jk=7cc9ae7f8b9dfd0d&fccid=fd6a32f24dd4ee0d&vjs=3,/Job_pages/695_2021-05-11,"Palo Alto, CA",2021-05-11,Indeed.com 
696,Job_0696, Senior Data Scientist Nationwide Opportunities,https://www.indeed.com/rc/clk?jk=46131ccd6b3652b0&fccid=fe2d21eef233e94a&vjs=3,/Job_pages/696_2021-05-11,"Dallas, TX",2021-05-11,Indeed.com 
697,Job_0697,Artificial Intelligence Research Engineer,https://www.indeed.com/rc/clk?jk=c613cdd544d37841&fccid=aeb15e43a6800b9d&vjs=3,/Job_pages/697_2021-05-11,"Baltimore, MD 21220",2021-05-11,Indeed.com 
698,Job_0698," Entry Level Software Engineer San Diego, CA",https://www.indeed.com/rc/clk?jk=800defc2677b6f6a&fccid=780532f7d5846a4c&vjs=3,/Job_pages/698_2021-05-11,"San Diego, CA",2021-05-11,Indeed.com 
699,Job_0699,"Staff Software Engineer, Fleet Control Plane, Google Cloud",https://www.indeed.com/rc/clk?jk=1ada7517c8cc5f4b&fccid=a5b4499d9e91a5c6&vjs=3,/Job_pages/699_2021-05-11,"Sunnyvale, CA",2021-05-11,Indeed.com 
700,Job_0700,Head of Operations Digital Biologics Platform,https://www.indeed.com/rc/clk?jk=1cc422e8c43c0e65&fccid=5d3ed74ca4598964&vjs=3,/Job_pages/700_2021-05-11,"Framingham, MA 01701",2021-05-11,Indeed.com 
701,Job_0701,"Software Developer, Audio, Devices & Services",https://www.indeed.com/rc/clk?jk=1d6740f8a8fb981e&fccid=a5b4499d9e91a5c6&vjs=3,/Job_pages/701_2021-05-11,"San Francisco, CA",2021-05-11,Indeed.com 
702,Job_0702,Complaint Specialist,https://www.indeed.com/rc/clk?jk=cf7da6ae6a968c9a&fccid=c0842230d306ba2a&vjs=3,/Job_pages/702_2021-05-11,"Austin, TX",2021-05-11,Indeed.com 
703,Job_0703,Lead Data Scientist,https://www.indeed.com/rc/clk?jk=5535b7267f1409b3&fccid=f7029f63fe5c906e&vjs=3,/Job_pages/703_2021-05-11,"Colorado Springs, CO 80919",2021-05-11,Indeed.com 
704,Job_0704,Backend Software Engineer (Multiple Openings),https://www.indeed.com/rc/clk?jk=62043aea85d555f4&fccid=c7cff1dec8c0c7cd&vjs=3,/Job_pages/704_2021-05-11,"San Francisco, CA",2021-05-11,Indeed.com 
705,Job_0705, Data Scientist Resilience Modeling,https://www.indeed.com/rc/clk?jk=1d6fdac430f71740&fccid=829335fdf5fd46d8&vjs=3,/Job_pages/705_2021-05-11,"Menlo Park, CA",2021-05-11,Indeed.com 
706,Job_0706,"VP, Management Information Systems (MIS) SAN FRANCISCO, CAFINANCE",https://www.indeed.com/rc/clk?jk=cd4334bf679cb9dc&fccid=0376130dee20ed0f&vjs=3,/Job_pages/706_2021-05-11,"San Francisco, CA",2021-05-11,Indeed.com 
707,Job_0707,Service Innovations Product Manager,https://www.indeed.com/rc/clk?jk=21de957835bd424b&fccid=aaf3b433897ea465&vjs=3,/Job_pages/707_2021-05-11,"Chicago, IL",2021-05-11,Indeed.com 
708,Job_0708,Operations Program Lead: Forms and Data inventories,https://www.indeed.com/rc/clk?jk=8387bdf51b63f0f2&fccid=5a599bb89ab2a26a&vjs=3,/Job_pages/708_2021-05-11,"New York, NY",2021-05-11,Indeed.com 
709,Job_0709, Postdoctoral Fellowship BMIC,https://www.indeed.com/rc/clk?jk=bf78b8485f437b06&fccid=a0cb52b0fb3555b4&vjs=3,/Job_pages/709_2021-05-11,"Charleston, SC 29425",2021-05-11,Indeed.com 
710,Job_0710,Senior Computational Drug Designer,https://www.indeed.com/rc/clk?jk=c7e57f79acabaceb&fccid=5e6ed086be5ae8fc&vjs=3,/Job_pages/710_2021-05-11,"Miami, FL",2021-05-11,Indeed.com 
711,Job_0711, Assistant Professor Geosensing Systems Engineering,https://www.indeed.com/rc/clk?jk=a3cd5422c6b2ba70&fccid=23fdf88547977b02&vjs=3,/Job_pages/711_2021-05-11,"Houston, TX",2021-05-11,Indeed.com 
712,Job_0712,Director Drug Design,https://www.indeed.com/rc/clk?jk=eb65bc57b64445c8&fccid=5e6ed086be5ae8fc&vjs=3,/Job_pages/712_2021-05-11,"Miami, FL",2021-05-11,Indeed.com 
713,Job_0713,ASSISTANT DIRECTOR OF FACILITIES,https://www.indeed.com/rc/clk?jk=e9d3c91f46087a53&fccid=142783ac2edbe56b&vjs=3,/Job_pages/713_2021-05-11,"Seattle, WA 98195",2021-05-11,Indeed.com 
714,Job_0714, Intern AI/ML: Machine Learning Engineering,https://www.indeed.com/rc/clk?jk=0b830fa5de7b9232&fccid=9c94a9e856d520b3&vjs=3,/Job_pages/714_2021-05-11,United States,2021-05-11,Indeed.com 
715,Job_0715,Global Program Manager,https://www.indeed.com/rc/clk?jk=387988156218de7c&fccid=d46039b952140fd4&vjs=3,/Job_pages/715_2021-05-11,"New York, NY 10036",2021-05-11,Indeed.com 
716,Job_0716,Senior Font End Engineer,https://www.indeed.com/rc/clk?jk=57ab3a1c9385fc35&fccid=9b3ae8c6fdf5bade&vjs=3,/Job_pages/716_2021-05-11,"Draper, UT",2021-05-11,Indeed.com 
717,Job_0717,Research Scientist (Open Rank),https://www.indeed.com/rc/clk?jk=41eb6431e72913ea&fccid=bd976cc171c690e0&vjs=3,/Job_pages/717_2021-05-11,"New York, NY 10027",2021-05-11,Indeed.com 
718,Job_0718,Artificial Intelligence Product Owner,https://www.indeed.com/rc/clk?jk=e9c9c7acc3f4b55b&fccid=f8d12c4ab90cd8e9&vjs=3,/Job_pages/718_2021-05-11,"Vista, CA 92081",2021-05-11,Indeed.com 
719,Job_0719,Operations Manager,https://www.indeed.com/rc/clk?jk=4899fcb3f7e48629&fccid=4e041af1d0af1bc8&vjs=3,/Job_pages/719_2021-05-11,"Fort Bragg, NC",2021-05-11,Indeed.com 
720,Job_0720,Technical Project Manager,https://www.indeed.com/rc/clk?jk=6d97936b3056b972&fccid=105ecfd0283f415f&vjs=3,/Job_pages/720_2021-05-11,"San Diego, CA",2021-05-11,Indeed.com 
721,Job_0721,Artificial Intelligence Data Scientist,https://www.indeed.com/rc/clk?jk=45ac7f438463de11&fccid=9c6d53258d26f231&vjs=3,/Job_pages/721_2021-05-11,"St. Louis, MO 63141",2021-05-11,Indeed.com 
722,Job_0722,2021 Software Engineering Summer Intern Program,https://www.indeed.com/rc/clk?jk=9cbe103cb6be3827&fccid=683f563b5cc25b70&vjs=3,/Job_pages/722_2021-05-11,"Oldsmar, FL 34677",2021-05-11,Indeed.com 
723,Job_0723,"Staff Software Engineer, Android",https://www.indeed.com/rc/clk?jk=bd2fb06177340b6a&fccid=a5b4499d9e91a5c6&vjs=3,/Job_pages/723_2021-05-11,"Mountain View, CA",2021-05-11,Indeed.com 
724,Job_0724,Machine Learning Research Engineer,https://www.indeed.com/rc/clk?jk=bfbd984d1404614a&fccid=42f1e4ca72488e15&vjs=3,/Job_pages/724_2021-05-11,"Framingham, MA",2021-05-11,Indeed.com 
